customer_id,customer_name,registration_date,preferred_zone,customer_segment
CUST04111,Customer_4111,2024-11-01,Deira (Dubai),New
CUST04112,Customer_4112,2024-12-07,Al Reem (Abu Dhabi),Regular
CUST04113,Customer_4113,2024-06-14,Al Nahda (Sharjah),VIP
CUST04114,Customer_4114,2024-06-11,Marina (Dubai),New
CUST04115,Customer_4115,2024-08-22,Al Rashidiya (Ajman),New
CUST04116,Customer_4116,2024-06-11,JBR (Dubai),Premium
CUST04117,Customer_4117,2024-12-11,Corniche (Abu Dhabi),New
CUST04118,Customer_4118,2024-01-02,Khalidiya (Abu Dhabi),VIP
CUST04119,Customer_4119,2024-03-05,Al Nahda (Sharjah),Regular
CUST04120,Customer_4120,2024-10-23,JBR (Dubai),New
CUST04121,Customer_4121,2024-04-06,Corniche (Abu Dhabi),Regular
CUST04122,Customer_4122,2024-03-26,Al Reem (Abu Dhabi),Regular
CUST04123,Customer_4123,2024-06-27,Deira (Dubai),VIP
CUST04124,Customer_4124,2024-12-13,Al Reem (Abu Dhabi),VIP
CUST04125,Customer_4125,2024-07-08,Al Nuaimiya (Ajman),Regular
CUST04126,Customer_4126,2024-06-03,Al Rashidiya (Ajman),Regular
CUST04127,Customer_4127,2024-03-04,Al Qasimia (Sharjah),Regular
CUST04128,Customer_4128,2024-08-21,Corniche (Abu Dhabi),Regular
CUST04129,Customer_4129,2024-06-29,Al Nuaimiya (Ajman),Regular
CUST04130,Customer_4130,2024-09-24,Al Majaz (Sharjah),Regular
CUST04131,Customer_4131,2024-03-31,Khalidiya (Abu Dhabi),Regular
CUST04132,Customer_4132,2024-03-31,Yas Island (Abu Dhabi),Regular
CUST04133,Customer_4133,2024-10-04,Corniche (Abu Dhabi),Regular
CUST04134,Customer_4134,2024-12-03,Al Qasimia (Sharjah),Regular
CUST04135,Customer_4135,2024-11-20,Business Bay (Dubai),Premium
CUST04136,Customer_4136,2024-02-20,JBR (Dubai),Premium
CUST04137,Customer_4137,2024-02-23,JBR (Dubai),Regular
CUST04138,Customer_4138,2024-11-11,Al Rashidiya (Ajman),Regular
CUST04139,Customer_4139,2024-09-11,Al Qasimia (Sharjah),Premium
CUST04140,Customer_4140,2024-10-05,JBR (Dubai),Regular
CUST04141,Customer_4141,2024-09-14,Al Reem (Abu Dhabi),Premium
CUST04142,Customer_4142,2024-12-07,Business Bay (Dubai),Premium
CUST04143,Customer_4143,2024-04-18,Deira (Dubai),Premium
CUST04144,Customer_4144,2024-10-09,Corniche (Abu Dhabi),New
CUST04145,Customer_4145,2024-08-28,JBR (Dubai),Regular
CUST04146,Customer_4146,2024-08-25,Corniche (Abu Dhabi),VIP
CUST04147,Customer_4147,2024-11-26,Al Qasimia (Sharjah),Premium
CUST04148,Customer_4148,2024-07-21,Marina (Dubai),VIP
CUST04149,Customer_4149,2024-04-24,Yas Island (Abu Dhabi),New
CUST04150,Customer_4150,2024-12-03,Business Bay (Dubai),Regular
CUST04151,Customer_4151,2024-07-31,Al Nahda (Sharjah),New
CUST04152,Customer_4152,2024-07-31,Marina (Dubai),New
CUST04153,Customer_4153,2024-03-19,Al Majaz (Sharjah),Regular
CUST04154,Customer_4154,2024-09-22,Al Nuaimiya (Ajman),Premium
CUST04155,Customer_4155,2024-06-11,JLT (Dubai),New
CUST04156,Customer_4156,2024-10-19,Corniche (Abu Dhabi),New
CUST04157,Customer_4157,2024-07-19,Deira (Dubai),Regular
CUST04158,Customer_4158,2024-07-20,Al Nuaimiya (Ajman),New
CUST04159,Customer_4159,2024-10-22,Corniche (Abu Dhabi),New
CUST04160,Customer_4160,2024-11-21,Corniche (Abu Dhabi),VIP
CUST04161,Customer_4161,2024-03-29,Corniche (Abu Dhabi),VIP
CUST04162,Customer_4162,2024-09-21,Downtown (Dubai),Regular
CUST04163,Customer_4163,2024-02-20,Al Qasimia (Sharjah),Premium
CUST04164,Customer_4164,2024-09-15,JBR (Dubai),Regular
CUST04165,Customer_4165,2024-07-19,Al Nuaimiya (Ajman),Premium
CUST04166,Customer_4166,2024-05-13,Al Nuaimiya (Ajman),Regular
CUST04167,Customer_4167,2024-06-14,Deira (Dubai),New
CUST04168,Customer_4168,2024-01-14,Corniche (Abu Dhabi),New
CUST04169,Customer_4169,2024-10-30,Downtown (Dubai),New
CUST04170,Customer_4170,2024-12-28,Yas Island (Abu Dhabi),VIP
CUST04171,Customer_4171,2024-02-10,Al Reem (Abu Dhabi),Regular
CUST04172,Customer_4172,2024-03-07,Khalidiya (Abu Dhabi),Regular
CUST04173,Customer_4173,2024-07-02,Downtown (Dubai),New
CUST04174,Customer_4174,2024-04-23,Business Bay (Dubai),New
CUST04175,Customer_4175,2024-05-05,Al Qasimia (Sharjah),Premium
CUST04176,Customer_4176,2024-07-12,Al Majaz (Sharjah),New
CUST04177,Customer_4177,2024-01-27,Business Bay (Dubai),New
CUST04178,Customer_4178,2024-03-14,Al Nahda (Sharjah),New
CUST04179,Customer_4179,2024-10-23,Al Nuaimiya (Ajman),New
CUST04180,Customer_4180,2024-08-23,Al Rashidiya (Ajman),Regular
CUST04181,Customer_4181,2024-02-24,Downtown (Dubai),New
CUST04182,Customer_4182,2024-04-02,JBR (Dubai),New
CUST04183,Customer_4183,2024-07-04,Al Rashidiya (Ajman),Premium
CUST04184,Customer_4184,2024-07-19,JBR (Dubai),Regular
CUST04185,Customer_4185,2024-01-12,Corniche (Abu Dhabi),New
CUST04186,Customer_4186,2024-11-16,JBR (Dubai),New
CUST04187,Customer_4187,2024-08-02,Corniche (Abu Dhabi),Premium
CUST04188,Customer_4188,2024-11-20,Al Rashidiya (Ajman),Regular
CUST04189,Customer_4189,2024-03-23,Downtown (Dubai),New
CUST04190,Customer_4190,2024-04-01,Al Nahda (Sharjah),Regular
CUST04191,Customer_4191,2024-11-06,Al Nuaimiya (Ajman),New
CUST04192,Customer_4192,2024-06-24,JLT (Dubai),Regular
CUST04193,Customer_4193,2024-11-10,Al Reem (Abu Dhabi),Regular
CUST04194,Customer_4194,2024-03-22,Yas Island (Abu Dhabi),Premium
CUST04195,Customer_4195,2024-03-03,Deira (Dubai),Regular
CUST04196,Customer_4196,2024-10-01,Marina (Dubai),Regular
CUST04197,Customer_4197,2024-03-19,Deira (Dubai),Premium
CUST04198,Customer_4198,2024-02-28,Al Rashidiya (Ajman),New
CUST04199,Customer_4199,2024-06-16,Downtown (Dubai),New
CUST04200,Customer_4200,2024-12-20,Downtown (Dubai),New
CUST04201,Customer_4201,2024-09-03,Deira (Dubai),VIP
CUST04202,Customer_4202,2024-06-27,Al Qasimia (Sharjah),Regular
CUST04203,Customer_4203,2024-05-30,Khalidiya (Abu Dhabi),Premium
CUST04204,Customer_4204,2024-09-10,Corniche (Abu Dhabi),Regular
CUST04205,Customer_4205,2024-07-23,Al Rashidiya (Ajman),New
CUST04206,Customer_4206,2024-03-29,Deira (Dubai),Regular
CUST04207,Customer_4207,2024-05-23,Corniche (Abu Dhabi),New
CUST04208,Customer_4208,2024-10-27,Business Bay (Dubai),New
CUST04209,Customer_4209,2024-04-15,Al Qasimia (Sharjah),Regular
CUST04210,Customer_4210,2024-08-16,Corniche (Abu Dhabi),Regular
CUST04211,Customer_4211,2024-05-19,Al Nuaimiya (Ajman),Regular
CUST04212,Customer_4212,2024-02-25,Al Reem (Abu Dhabi),Regular
CUST04213,Customer_4213,2024-04-12,Al Reem (Abu Dhabi),Regular
CUST04214,Customer_4214,2024-11-19,Al Nuaimiya (Ajman),New
CUST04215,Customer_4215,2024-03-26,Al Rashidiya (Ajman),New
CUST04216,Customer_4216,2024-09-18,Business Bay (Dubai),Regular
CUST04217,Customer_4217,2024-05-30,Al Reem (Abu Dhabi),Premium
CUST04218,Customer_4218,2024-11-26,Yas Island (Abu Dhabi),Regular
CUST04219,Customer_4219,2024-01-16,JBR (Dubai),New
CUST04220,Customer_4220,2024-06-14,Corniche (Abu Dhabi),Premium
CUST04221,Customer_4221,2024-07-02,Deira (Dubai),New
CUST04222,Customer_4222,2024-12-02,JLT (Dubai),Regular
CUST04223,Customer_4223,2024-06-09,JBR (Dubai),New
CUST04224,Customer_4224,2024-12-18,Marina (Dubai),Premium
CUST04225,Customer_4225,2024-04-19,Khalidiya (Abu Dhabi),Regular
CUST04226,Customer_4226,2024-06-13,Al Rashidiya (Ajman),New
CUST04227,Customer_4227,2024-02-03,Corniche (Abu Dhabi),New
CUST04228,Customer_4228,2024-04-18,Yas Island (Abu Dhabi),New
CUST04229,Customer_4229,2024-10-14,Business Bay (Dubai),Premium
CUST04230,Customer_4230,2024-12-09,JBR (Dubai),Regular
CUST04231,Customer_4231,2024-11-26,Corniche (Abu Dhabi),Regular
CUST04232,Customer_4232,2024-08-10,JLT (Dubai),Premium
CUST04233,Customer_4233,2024-04-11,Deira (Dubai),New
CUST04234,Customer_4234,2024-09-09,Khalidiya (Abu Dhabi),New
CUST04235,Customer_4235,2024-05-20,Corniche (Abu Dhabi),New
CUST04236,Customer_4236,2024-08-19,Downtown (Dubai),Regular
CUST04237,Customer_4237,2024-10-29,Corniche (Abu Dhabi),New
CUST04238,Customer_4238,2024-01-11,Business Bay (Dubai),New
CUST04239,Customer_4239,2024-10-21,Marina (Dubai),VIP
CUST04240,Customer_4240,2024-05-25,Downtown (Dubai),Premium
CUST04241,Customer_4241,2024-07-25,Marina (Dubai),Premium
CUST04242,Customer_4242,2024-09-27,Marina (Dubai),Regular
CUST04243,Customer_4243,2024-01-09,JBR (Dubai),Regular
CUST04244,Customer_4244,2024-07-31,Al Qasimia (Sharjah),Regular
CUST04245,Customer_4245,2024-06-11,Al Majaz (Sharjah),Regular
CUST04246,Customer_4246,2024-02-10,Yas Island (Abu Dhabi),Premium
CUST04247,Customer_4247,2024-09-09,Al Reem (Abu Dhabi),New
CUST04248,Customer_4248,2024-06-01,Al Qasimia (Sharjah),VIP
CUST04249,Customer_4249,2024-09-09,Al Nuaimiya (Ajman),Regular
CUST04250,Customer_4250,2024-03-03,Al Nuaimiya (Ajman),Regular
CUST04251,Customer_4251,2024-11-12,JBR (Dubai),New
CUST04252,Customer_4252,2024-01-25,Al Nuaimiya (Ajman),New
CUST04253,Customer_4253,2024-02-23,JLT (Dubai),Premium
CUST04254,Customer_4254,2024-08-11,Deira (Dubai),New
CUST04255,Customer_4255,2024-04-07,Al Qasimia (Sharjah),VIP
CUST04256,Customer_4256,2024-07-07,Al Nuaimiya (Ajman),VIP
CUST04257,Customer_4257,2024-01-03,Al Rashidiya (Ajman),Regular
CUST04258,Customer_4258,2024-01-27,Business Bay (Dubai),Premium
CUST04259,Customer_4259,2024-01-23,JBR (Dubai),New
CUST04260,Customer_4260,2024-06-04,JBR (Dubai),New
CUST04261,Customer_4261,2024-12-18,Al Reem (Abu Dhabi),Premium
CUST04262,Customer_4262,2024-07-13,Business Bay (Dubai),Regular
CUST04263,Customer_4263,2024-03-11,Al Reem (Abu Dhabi),Regular
CUST04264,Customer_4264,2024-03-05,JLT (Dubai),Premium
CUST04265,Customer_4265,2024-10-26,Al Rashidiya (Ajman),Premium
CUST04266,Customer_4266,2024-07-30,Al Nahda (Sharjah),Regular
CUST04267,Customer_4267,2024-03-03,Yas Island (Abu Dhabi),Regular
CUST04268,Customer_4268,2024-10-22,Khalidiya (Abu Dhabi),Regular
CUST04269,Customer_4269,2024-05-23,JLT (Dubai),Premium
CUST04270,Customer_4270,2024-09-04,Deira (Dubai),New
CUST04271,Customer_4271,2024-05-31,Al Qasimia (Sharjah),New
CUST04272,Customer_4272,2024-10-12,Al Nuaimiya (Ajman),Premium
CUST04273,Customer_4273,2024-12-03,Al Nahda (Sharjah),Premium
CUST04274,Customer_4274,2024-04-15,Al Qasimia (Sharjah),New
CUST04275,Customer_4275,2024-09-10,Marina (Dubai),New
CUST04276,Customer_4276,2024-12-09,Deira (Dubai),Regular
CUST04277,Customer_4277,2024-07-16,Deira (Dubai),Regular
CUST04278,Customer_4278,2024-06-23,Deira (Dubai),Premium
CUST04279,Customer_4279,2024-09-27,Yas Island (Abu Dhabi),Premium
CUST04280,Customer_4280,2024-06-08,Al Qasimia (Sharjah),Regular
CUST04281,Customer_4281,2024-03-19,Al Nuaimiya (Ajman),Regular
CUST04282,Customer_4282,2024-03-07,Deira (Dubai),VIP
CUST04283,Customer_4283,2024-07-16,Khalidiya (Abu Dhabi),Premium
CUST04284,Customer_4284,2024-09-19,Deira (Dubai),Premium
CUST04285,Customer_4285,2024-04-06,JBR (Dubai),New
CUST04286,Customer_4286,2024-03-25,Al Nahda (Sharjah),Regular
CUST04287,Customer_4287,2024-10-22,Al Nahda (Sharjah),New
CUST04288,Customer_4288,2024-08-24,Al Rashidiya (Ajman),New
CUST04289,Customer_4289,2024-02-26,Deira (Dubai),New
CUST04290,Customer_4290,2024-08-23,Downtown (Dubai),New
CUST04291,Customer_4291,2024-08-31,Al Nahda (Sharjah),Regular
CUST04292,Customer_4292,2024-06-29,Business Bay (Dubai),New
CUST04293,Customer_4293,2024-10-08,JBR (Dubai),Regular
CUST04294,Customer_4294,2024-04-18,Downtown (Dubai),Regular
CUST04295,Customer_4295,2024-08-08,Yas Island (Abu Dhabi),Regular
CUST04296,Customer_4296,2024-08-13,Business Bay (Dubai),Regular
CUST04297,Customer_4297,2024-01-26,Al Nahda (Sharjah),Regular
CUST04298,Customer_4298,2024-08-04,Deira (Dubai),New
CUST04299,Customer_4299,2024-07-25,Downtown (Dubai),Regular
CUST04300,Customer_4300,2024-09-28,Al Reem (Abu Dhabi),Regular
CUST04301,Customer_4301,2024-08-09,JBR (Dubai),Regular
CUST04302,Customer_4302,2024-11-26,Deira (Dubai),VIP
CUST04303,Customer_4303,2024-04-22,JBR (Dubai),New
CUST04304,Customer_4304,2024-01-19,Al Reem (Abu Dhabi),New
CUST04305,Customer_4305,2024-02-03,Yas Island (Abu Dhabi),New
CUST04306,Customer_4306,2024-04-25,Al Rashidiya (Ajman),Regular
CUST04307,Customer_4307,2024-07-26,Corniche (Abu Dhabi),Regular
CUST04308,Customer_4308,2024-04-22,Al Qasimia (Sharjah),Premium
CUST04309,Customer_4309,2024-12-20,Business Bay (Dubai),Regular
CUST04310,Customer_4310,2024-03-28,Al Majaz (Sharjah),New
CUST04311,Customer_4311,2024-11-22,Business Bay (Dubai),Premium
CUST04312,Customer_4312,2024-05-27,Al Qasimia (Sharjah),New
CUST04313,Customer_4313,2024-04-04,Yas Island (Abu Dhabi),VIP
CUST04314,Customer_4314,2024-11-14,Khalidiya (Abu Dhabi),Premium
CUST04315,Customer_4315,2024-12-18,Deira (Dubai),New
CUST04316,Customer_4316,2024-12-14,JBR (Dubai),New
CUST04317,Customer_4317,2024-06-19,Al Rashidiya (Ajman),Regular
CUST04318,Customer_4318,2024-01-07,Al Nahda (Sharjah),Regular
CUST04319,Customer_4319,2024-06-20,Marina (Dubai),New
CUST04320,Customer_4320,2024-05-15,Al Rashidiya (Ajman),New
CUST04321,Customer_4321,2024-12-13,Al Majaz (Sharjah),Premium
CUST04322,Customer_4322,2024-10-31,JLT (Dubai),VIP
CUST04323,Customer_4323,2024-10-25,Marina (Dubai),Regular
CUST04324,Customer_4324,2024-05-06,Khalidiya (Abu Dhabi),New
CUST04325,Customer_4325,2024-01-09,Al Reem (Abu Dhabi),Regular
CUST04326,Customer_4326,2024-05-28,Al Nuaimiya (Ajman),New
CUST04327,Customer_4327,2024-09-14,Downtown (Dubai),Premium
CUST04328,Customer_4328,2024-02-18,JBR (Dubai),Regular
CUST04329,Customer_4329,2024-06-20,Khalidiya (Abu Dhabi),Regular
CUST04330,Customer_4330,2024-06-28,Yas Island (Abu Dhabi),New
CUST04331,Customer_4331,2024-09-06,Business Bay (Dubai),Regular
CUST04332,Customer_4332,2024-01-07,Al Nuaimiya (Ajman),Regular
CUST04333,Customer_4333,2024-12-29,JLT (Dubai),Premium
CUST04334,Customer_4334,2024-12-05,Al Nuaimiya (Ajman),Premium
CUST04335,Customer_4335,2024-11-01,Khalidiya (Abu Dhabi),New
CUST04336,Customer_4336,2024-12-17,Yas Island (Abu Dhabi),Premium
CUST04337,Customer_4337,2024-01-11,Downtown (Dubai),VIP
CUST04338,Customer_4338,2024-04-22,Al Nahda (Sharjah),VIP
CUST04339,Customer_4339,2024-07-01,Khalidiya (Abu Dhabi),New
CUST04340,Customer_4340,2024-10-22,Al Qasimia (Sharjah),Regular
CUST04341,Customer_4341,2024-08-08,JLT (Dubai),New
CUST04342,Customer_4342,2024-02-15,Deira (Dubai),VIP
CUST04343,Customer_4343,2024-07-12,Al Nahda (Sharjah),New
CUST04344,Customer_4344,2024-05-20,Al Rashidiya (Ajman),Regular
CUST04345,Customer_4345,2024-10-05,Al Rashidiya (Ajman),VIP
CUST04346,Customer_4346,2024-09-26,Downtown (Dubai),New
CUST04347,Customer_4347,2024-12-13,JLT (Dubai),Premium
CUST04348,Customer_4348,2024-07-19,Al Reem (Abu Dhabi),Regular
CUST04349,Customer_4349,2024-05-21,Business Bay (Dubai),New
CUST04350,Customer_4350,2024-10-23,Yas Island (Abu Dhabi),Premium
CUST04351,Customer_4351,2024-11-09,JBR (Dubai),Regular
CUST04352,Customer_4352,2024-08-20,Al Reem (Abu Dhabi),VIP
CUST04353,Customer_4353,2024-06-26,Business Bay (Dubai),New
CUST04354,Customer_4354,2024-01-05,Khalidiya (Abu Dhabi),VIP
CUST04355,Customer_4355,2024-03-16,Khalidiya (Abu Dhabi),Regular
CUST04356,Customer_4356,2024-09-24,Business Bay (Dubai),Regular
CUST04357,Customer_4357,2024-12-06,Downtown (Dubai),Regular
CUST04358,Customer_4358,2024-05-27,JBR (Dubai),Premium
CUST04359,Customer_4359,2024-01-08,Khalidiya (Abu Dhabi),New
CUST04360,Customer_4360,2024-05-24,Al Nuaimiya (Ajman),Regular
CUST04361,Customer_4361,2024-01-28,Khalidiya (Abu Dhabi),Regular
CUST04362,Customer_4362,2024-08-08,JLT (Dubai),Regular
CUST04363,Customer_4363,2024-01-01,Marina (Dubai),New
CUST04364,Customer_4364,2024-06-28,Al Rashidiya (Ajman),New
CUST04365,Customer_4365,2024-09-14,Al Nahda (Sharjah),VIP
CUST04366,Customer_4366,2024-10-14,Downtown (Dubai),VIP
CUST04367,Customer_4367,2024-12-31,Business Bay (Dubai),New
CUST04368,Customer_4368,2024-04-10,Corniche (Abu Dhabi),Regular
CUST04369,Customer_4369,2024-02-11,Business Bay (Dubai),New
CUST04370,Customer_4370,2024-08-30,Al Rashidiya (Ajman),Regular
CUST04371,Customer_4371,2024-12-13,Al Nahda (Sharjah),Regular
CUST04372,Customer_4372,2024-07-23,Al Rashidiya (Ajman),New
CUST04373,Customer_4373,2024-05-13,Al Rashidiya (Ajman),Regular
CUST04374,Customer_4374,2024-06-08,Downtown (Dubai),Regular
CUST04375,Customer_4375,2024-12-13,Al Rashidiya (Ajman),Regular
CUST04376,Customer_4376,2024-10-23,Downtown (Dubai),Regular
CUST04377,Customer_4377,2024-04-12,Business Bay (Dubai),New
CUST04378,Customer_4378,2024-10-10,Deira (Dubai),Regular
CUST04379,Customer_4379,2024-02-13,Business Bay (Dubai),Regular
CUST04380,Customer_4380,2024-11-17,Khalidiya (Abu Dhabi),Regular
CUST04381,Customer_4381,2024-07-11,Al Majaz (Sharjah),Premium
CUST04382,Customer_4382,2024-08-11,JBR (Dubai),New
CUST04383,Customer_4383,2024-08-14,Al Qasimia (Sharjah),Regular
CUST04384,Customer_4384,2024-12-16,Al Qasimia (Sharjah),Regular
CUST04385,Customer_4385,2024-06-30,Corniche (Abu Dhabi),Regular
CUST04386,Customer_4386,2024-07-29,Khalidiya (Abu Dhabi),New
CUST04387,Customer_4387,2024-10-13,Marina (Dubai),VIP
CUST04388,Customer_4388,2024-08-03,JBR (Dubai),Premium
CUST04389,Customer_4389,2024-11-10,Al Rashidiya (Ajman),Regular
CUST04390,Customer_4390,2024-05-04,Al Reem (Abu Dhabi),Regular
CUST04391,Customer_4391,2024-03-06,Al Reem (Abu Dhabi),Regular
CUST04392,Customer_4392,2024-10-16,Al Rashidiya (Ajman),New
CUST04393,Customer_4393,2024-07-20,Downtown (Dubai),Regular
CUST04394,Customer_4394,2024-01-04,Khalidiya (Abu Dhabi),Premium
CUST04395,Customer_4395,2024-09-22,Khalidiya (Abu Dhabi),Premium
CUST04396,Customer_4396,2024-02-13,Marina (Dubai),New
CUST04397,Customer_4397,2024-11-28,JBR (Dubai),Regular
CUST04398,Customer_4398,2024-02-19,Al Nuaimiya (Ajman),New
CUST04399,Customer_4399,2024-09-03,Al Qasimia (Sharjah),Regular
CUST04400,Customer_4400,2024-02-01,JBR (Dubai),Premium
CUST04401,Customer_4401,2024-12-11,Yas Island (Abu Dhabi),Premium
CUST04402,Customer_4402,2024-01-28,Al Qasimia (Sharjah),New
CUST04403,Customer_4403,2024-03-14,Yas Island (Abu Dhabi),Premium
CUST04404,Customer_4404,2024-09-10,Downtown (Dubai),New
CUST04405,Customer_4405,2024-12-11,Al Nahda (Sharjah),Premium
CUST04406,Customer_4406,2024-06-03,Al Nahda (Sharjah),Regular
CUST04407,Customer_4407,2024-01-04,Al Majaz (Sharjah),Regular
CUST04408,Customer_4408,2024-12-18,Deira (Dubai),New
CUST04409,Customer_4409,2024-01-01,Downtown (Dubai),Regular
CUST04410,Customer_4410,2024-03-02,Yas Island (Abu Dhabi),New
CUST04411,Customer_4411,2024-04-14,JBR (Dubai),Regular
CUST04412,Customer_4412,2024-09-15,Khalidiya (Abu Dhabi),Regular
CUST04413,Customer_4413,2024-03-03,Business Bay (Dubai),Regular
CUST04414,Customer_4414,2024-04-04,Al Nuaimiya (Ajman),New
CUST04415,Customer_4415,2024-10-06,Business Bay (Dubai),Premium
CUST04416,Customer_4416,2024-12-14,Khalidiya (Abu Dhabi),Premium
CUST04417,Customer_4417,2024-11-11,JBR (Dubai),Regular
CUST04418,Customer_4418,2024-11-21,Marina (Dubai),New
CUST04419,Customer_4419,2024-12-02,Deira (Dubai),New
CUST04420,Customer_4420,2024-12-24,Yas Island (Abu Dhabi),New
CUST04421,Customer_4421,2024-09-02,Business Bay (Dubai),New
CUST04422,Customer_4422,2024-02-21,Al Reem (Abu Dhabi),Regular
CUST04423,Customer_4423,2024-12-07,Business Bay (Dubai),Regular
CUST04424,Customer_4424,2024-12-23,Al Majaz (Sharjah),New
CUST04425,Customer_4425,2024-08-01,Al Nuaimiya (Ajman),Regular
CUST04426,Customer_4426,2024-01-15,Business Bay (Dubai),Regular
CUST04427,Customer_4427,2024-10-15,Corniche (Abu Dhabi),New
CUST04428,Customer_4428,2024-06-04,Marina (Dubai),Regular
CUST04429,Customer_4429,2024-12-02,Al Reem (Abu Dhabi),Regular
CUST04430,Customer_4430,2024-06-30,Downtown (Dubai),Regular
CUST04431,Customer_4431,2024-08-22,Business Bay (Dubai),New
CUST04432,Customer_4432,2024-03-22,JLT (Dubai),Regular
CUST04433,Customer_4433,2024-09-14,Deira (Dubai),Regular
CUST04434,Customer_4434,2024-12-27,Yas Island (Abu Dhabi),Regular
CUST04435,Customer_4435,2024-02-02,Downtown (Dubai),Regular
CUST04436,Customer_4436,2024-06-29,Al Nahda (Sharjah),Premium
CUST04437,Customer_4437,2024-06-22,Khalidiya (Abu Dhabi),Premium
CUST04438,Customer_4438,2024-03-12,Business Bay (Dubai),Premium
CUST04439,Customer_4439,2024-12-03,Business Bay (Dubai),VIP
CUST04440,Customer_4440,2024-02-04,Al Rashidiya (Ajman),Premium
CUST04441,Customer_4441,2024-09-04,Corniche (Abu Dhabi),VIP
CUST04442,Customer_4442,2024-11-06,Al Nahda (Sharjah),New
CUST04443,Customer_4443,2024-12-28,Al Rashidiya (Ajman),Regular
CUST04444,Customer_4444,2024-12-03,Yas Island (Abu Dhabi),New
CUST04445,Customer_4445,2024-12-23,JLT (Dubai),Regular
CUST04446,Customer_4446,2024-10-24,JLT (Dubai),Regular
CUST04447,Customer_4447,2024-07-25,JBR (Dubai),New
CUST04448,Customer_4448,2024-03-22,Deira (Dubai),New
CUST04449,Customer_4449,2024-02-24,Khalidiya (Abu Dhabi),VIP
CUST04450,Customer_4450,2024-08-31,JLT (Dubai),Premium
CUST04451,Customer_4451,2024-05-01,JBR (Dubai),Premium
CUST04452,Customer_4452,2024-03-30,Al Qasimia (Sharjah),Premium
CUST04453,Customer_4453,2024-08-03,Al Rashidiya (Ajman),New
CUST04454,Customer_4454,2024-11-09,Business Bay (Dubai),New
CUST04455,Customer_4455,2024-02-07,Khalidiya (Abu Dhabi),Premium
CUST04456,Customer_4456,2024-11-06,Al Nahda (Sharjah),Premium
CUST04457,Customer_4457,2024-03-30,JLT (Dubai),New
CUST04458,Customer_4458,2024-08-18,Corniche (Abu Dhabi),New
CUST04459,Customer_4459,2024-11-22,Al Reem (Abu Dhabi),Regular
CUST04460,Customer_4460,2024-04-10,Business Bay (Dubai),Regular
