order_id,customer_id,restaurant_id,rider_id,order_time,zone,order_value,promo_code,discount_amount,delivery_fee,status,cancellation_reason
ORD012014,CUST00549,REST0162,RIDER0280,2025-12-26 16:38:00,Al Nahda (Sharjah),165.76,FLASH30,49.73,11.95,Delivered,
ORD012015,CUST01438,REST0155,RIDER0614,2025-11-25 17:45:00,JLT (Dubai),69.73,,,10.4,Delivered,
ORD012016,CUST04847,REST0015,RIDER0569,2025-10-26 18:38:00,Yas Island (Abu Dhabi),57.76,,,12.45,Delivered,
ORD012017,CUST01574,REST0109,RIDER0165,2025-12-12 07:16:00,Downtown (Dubai),76.25,FREESHIP,7.62,11.02,Delivered,
ORD012018,CUST00472,REST0032,RIDER0326,2025-12-24 08:17:00,Al Rashidiya (Ajman),97.27,SAVE20,19.45,9.7,Delivered,
ORD012019,CUST03505,REST0169,RIDER0414,2025-12-05 11:33:00,Al Reem (Abu Dhabi),90.37,SAVE20,18.07,10.18,Delivered,
ORD012020,CUST03649,REST0199,RIDER0738,2025-12-08 14:34:00,JLT (Dubai),70.33,FREESHIP,7.03,7.49,In Progress,
ORD012021,CUST01409,REST0189,RIDER0061,2025-10-13 12:50:00,Al Qasimia (Sharjah),83.69,,,5.01,In Progress,
ORD012022,CUST01465,REST0063,RIDER0248,2025-10-26 10:02:00,Al Nahda (Sharjah),59.31,,,5.52,Delivered,
ORD012023,CUST02315,REST0189,RIDER0575,2025-10-22 21:11:00,Al Qasimia (Sharjah),56.57,,,13.54,Delivered,
ORD012024,CUST00117,REST0108,RIDER0021,2025-10-20 03:03:00,Al Nuaimiya (Ajman),56.13,FLASH30,16.84,6.38,Cancelled,Rider Unavailable
ORD012025,CUST03923,REST0108,RIDER0177,2025-12-10 21:35:00,Al Nuaimiya (Ajman),70.27,LOYALTY25,17.57,5.53,In Progress,
ORD012026,CUST01561,REST0014,RIDER0523,2025-11-22 21:08:00,Al Nuaimiya (Ajman),102.71,SAVE20,20.54,14.41,Delivered,
ORD012027,CUST04266,REST0023,RIDER0653,2025-11-24 18:34:00,Khalidiya (Abu Dhabi),65.25,,,13.91,Cancelled,Long Wait Time
ORD012028,CUST04001,REST0111,RIDER0404,2025-11-05 03:02:00,Al Rashidiya (Ajman),63.74,,,5.71,Delivered,
ORD012029,CUST03295,REST0065,RIDER0001,2025-10-04 10:24:00,Al Nahda (Sharjah),206.56,,,5.14,Delivered,
ORD012030,CUST01606,REST0160,RIDER0251,2025-11-03 22:51:00,Corniche (Abu Dhabi),49.59,,,6.19,Delivered,
ORD012031,CUST02547,REST0041,RIDER0312,2025-12-13 21:53:00,Al Nuaimiya (Ajman),137.91,SAVE20,27.58,10.29,Delivered,
ORD012032,CUST02192,REST0026,RIDER0134,2025-10-08 22:25:00,Al Nuaimiya (Ajman),57.7,FLASH30,17.31,8.67,Delivered,
ORD012033,CUST01668,REST0048,RIDER0249,2025-10-28 23:36:00,Deira (Dubai),288.86,SAVE20,57.77,10.49,Delivered,
ORD012034,CUST04239,REST0144,RIDER0025,2025-10-02 06:47:00,JBR (Dubai),77.87,,,8.87,Cancelled,Customer Request
ORD012035,CUST02399,REST0159,RIDER0777,2025-11-10 16:26:00,JBR (Dubai),136.77,,,11.2,Delivered,
ORD012036,CUST04157,REST0194,RIDER0342,2025-10-19 20:27:00,Deira (Dubai),85.04,,,13.14,Delivered,
ORD012037,CUST00514,REST0032,RIDER0341,2025-11-05 12:57:00,Al Rashidiya (Ajman),97.81,,,12.64,Delivered,
ORD012038,CUST00706,REST0138,RIDER0629,2025-12-21 13:18:00,Yas Island (Abu Dhabi),33.27,FREESHIP,3.33,6.2,Cancelled,Rider Unavailable
ORD012039,CUST04891,REST0153,RIDER0550,2025-11-09 11:23:00,Corniche (Abu Dhabi),86.53,SAVE20,17.31,9.99,Delivered,
ORD012040,CUST02909,REST0082,RIDER0564,2025-10-12 04:58:00,Al Majaz (Sharjah),115.25,WELCOME10,11.52,14.83,Delivered,
ORD012041,CUST02519,REST0109,RIDER0345,2025-11-15 07:36:00,Downtown (Dubai),56.33,,,12.82,Delivered,
ORD012042,CUST02583,REST0173,RIDER0102,2025-12-15 02:39:00,Al Qasimia (Sharjah),61.05,,,11.79,Delivered,
ORD012043,CUST01078,REST0152,RIDER0303,2025-10-04 15:43:00,Al Reem (Abu Dhabi),185.52,SAVE20,37.1,10.02,Delivered,
ORD012044,CUST03568,REST0003,RIDER0684,2025-12-17 17:37:00,Khalidiya (Abu Dhabi),151.89,LOYALTY25,37.97,12.72,Delivered,
ORD012045,CUST00433,REST0062,RIDER0720,2025-11-22 12:24:00,Al Majaz (Sharjah),111.6,FREESHIP,11.16,10.57,Delivered,
ORD012046,CUST02837,REST0079,RIDER0534,2025-11-30 20:33:00,Al Nuaimiya (Ajman),116.17,,,12.63,Delivered,
ORD012047,CUST02821,REST0195,RIDER0507,2025-11-28 20:14:00,JLT (Dubai),171.53,,,12.71,Delivered,
ORD012048,CUST04579,REST0183,RIDER0648,2025-11-24 09:15:00,Al Majaz (Sharjah),146.33,FREESHIP,14.63,7.26,Delivered,
ORD012049,CUST02603,REST0010,RIDER0393,2025-11-04 05:54:00,Business Bay (Dubai),171.45,,,6.8,Delivered,
ORD012050,CUST00680,REST0183,RIDER0286,2025-10-29 12:57:00,Al Majaz (Sharjah),123.92,WEEKEND15,18.59,9.89,Cancelled,Long Wait Time
ORD012051,CUST02836,REST0150,RIDER0194,2025-12-01 18:03:00,JBR (Dubai),119.74,,,12.04,Delivered,
ORD012052,CUST00465,REST0142,RIDER0445,2025-12-06 15:25:00,Marina (Dubai),80.13,WELCOME10,8.01,12.3,In Progress,
ORD012053,CUST01025,REST0136,RIDER0252,2025-12-06 14:46:00,JLT (Dubai),35.64,,,10.35,Delivered,
ORD012054,CUST00166,REST0123,RIDER0650,2025-11-07 09:38:00,Al Qasimia (Sharjah),37.54,WELCOME10,3.75,11.31,Delivered,
ORD012055,CUST02532,REST0102,RIDER0358,2025-10-17 12:56:00,JLT (Dubai),48.92,,,12.92,Delivered,
ORD012056,CUST00432,REST0143,RIDER0768,2025-12-12 22:46:00,Corniche (Abu Dhabi),58.1,,,13.61,Delivered,
ORD012057,CUST02319,REST0110,RIDER0305,2025-12-15 12:25:00,Al Majaz (Sharjah),60.9,,,10.0,Delivered,
ORD012058,CUST04665,REST0143,RIDER0749,2025-11-15 17:47:00,Corniche (Abu Dhabi),75.52,SAVE20,15.1,6.66,Delivered,
ORD012059,CUST03572,REST0180,RIDER0303,2025-10-16 06:27:00,Al Rashidiya (Ajman),87.67,WELCOME10,8.77,11.88,Delivered,
ORD012060,CUST00397,REST0070,RIDER0238,2025-10-05 06:48:00,Marina (Dubai),66.49,,,6.83,Delivered,
ORD012061,CUST01111,REST0054,RIDER0208,2025-10-24 13:36:00,Al Nuaimiya (Ajman),54.09,FREESHIP,5.41,7.21,Cancelled,Restaurant Unavailable
ORD012062,CUST03359,REST0076,RIDER0019,2025-12-12 17:37:00,JLT (Dubai),56.17,SAVE20,11.23,12.84,Delivered,
ORD012063,CUST04472,REST0170,RIDER0456,2025-12-20 12:35:00,JLT (Dubai),59.5,SAVE20,11.9,9.77,Delivered,
ORD012064,CUST00179,REST0147,RIDER0202,2025-10-17 10:09:00,Khalidiya (Abu Dhabi),140.27,LOYALTY25,35.07,8.9,Delivered,
ORD012065,CUST04049,REST0040,RIDER0681,2025-12-28 19:53:00,Al Reem (Abu Dhabi),181.89,WELCOME10,18.19,8.71,Delivered,
ORD012066,CUST02789,REST0197,RIDER0266,2025-11-23 09:32:00,JBR (Dubai),197.16,WELCOME10,19.72,12.6,Delivered,
ORD012067,CUST02718,REST0027,RIDER0472,2025-10-11 18:07:00,Al Rashidiya (Ajman),91.41,FLASH30,27.42,9.07,Delivered,
ORD012068,CUST04787,REST0074,RIDER0058,2025-11-04 22:37:00,Al Reem (Abu Dhabi),70.96,WEEKEND15,10.64,9.53,Delivered,
ORD012069,CUST03715,REST0043,RIDER0248,2025-10-19 14:41:00,Al Nahda (Sharjah),69.93,,,7.76,Delivered,
ORD012070,CUST04250,REST0180,RIDER0792,2025-11-23 10:35:00,Al Rashidiya (Ajman),57.28,FLASH30,17.18,10.81,Cancelled,Address Issue
ORD012071,CUST01739,REST0046,RIDER0661,2025-10-17 20:20:00,Al Nuaimiya (Ajman),199.07,FLASH30,59.72,12.4,Delivered,
ORD012072,CUST02752,REST0142,RIDER0620,2025-12-02 15:55:00,Marina (Dubai),104.16,,,8.18,Delivered,
ORD012073,CUST03042,REST0064,RIDER0354,2025-11-22 21:44:00,Al Nuaimiya (Ajman),34.87,WELCOME10,3.49,13.67,Delivered,
ORD012074,CUST01587,REST0189,RIDER0782,2025-11-27 18:49:00,Al Qasimia (Sharjah),108.62,WEEKEND15,16.29,5.14,Delivered,
ORD012075,CUST02817,REST0098,RIDER0407,2025-12-12 13:19:00,Corniche (Abu Dhabi),42.93,WEEKEND15,6.44,5.24,Delivered,
ORD012076,CUST01172,REST0126,RIDER0272,2025-12-04 17:54:00,Corniche (Abu Dhabi),92.84,,,7.69,Delivered,
ORD012077,CUST00716,REST0058,RIDER0627,2025-12-24 09:33:00,JBR (Dubai),57.39,WEEKEND15,8.61,13.62,In Progress,
ORD012078,CUST01844,REST0177,RIDER0195,2025-10-24 12:37:00,Deira (Dubai),98.31,LOYALTY25,24.58,8.61,Delivered,
ORD012079,CUST03679,REST0029,RIDER0529,2025-11-10 17:42:00,JLT (Dubai),169.67,LOYALTY25,42.42,5.75,Delivered,
ORD012080,CUST04586,REST0154,RIDER0732,2025-10-15 17:27:00,Al Rashidiya (Ajman),72.58,,,11.29,Delivered,
ORD012081,CUST02252,REST0027,RIDER0014,2025-12-20 16:31:00,Al Rashidiya (Ajman),81.59,,,8.17,Delivered,
ORD012082,CUST03189,REST0195,RIDER0399,2025-10-19 19:11:00,JLT (Dubai),144.18,WEEKEND15,21.63,6.36,Delivered,
ORD012083,CUST00507,REST0067,RIDER0320,2025-11-06 08:08:00,Khalidiya (Abu Dhabi),61.13,WELCOME10,6.11,10.89,Delivered,
ORD012084,CUST04529,REST0163,RIDER0478,2025-11-09 07:42:00,JBR (Dubai),83.68,,,5.97,Delivered,
ORD012085,CUST02807,REST0188,RIDER0636,2025-11-11 09:14:00,JBR (Dubai),56.59,,,9.5,Delivered,
ORD012086,CUST03886,REST0189,RIDER0375,2025-10-02 19:12:00,Al Qasimia (Sharjah),105.69,,,14.64,In Progress,
ORD012087,CUST03953,REST0114,RIDER0680,2025-12-21 06:01:00,Marina (Dubai),65.56,WEEKEND15,9.83,10.43,Delivered,
ORD012088,CUST01260,REST0198,RIDER0037,2025-12-11 10:19:00,JBR (Dubai),162.29,WEEKEND15,24.34,9.69,Delivered,
ORD012089,CUST02622,REST0078,RIDER0359,2025-12-24 11:13:00,Yas Island (Abu Dhabi),47.22,FLASH30,14.17,5.33,Delivered,
ORD012090,CUST04803,REST0090,RIDER0608,2025-11-12 17:41:00,Al Nuaimiya (Ajman),57.32,SAVE20,11.46,11.37,Delivered,
ORD012091,CUST00453,REST0131,RIDER0505,2025-10-25 13:14:00,Al Nuaimiya (Ajman),79.63,SAVE20,15.93,8.32,Delivered,
ORD012092,CUST03403,REST0161,RIDER0247,2025-12-05 10:28:00,Al Nuaimiya (Ajman),101.42,SAVE20,20.28,12.13,Delivered,
ORD012093,CUST04811,REST0042,RIDER0706,2025-10-19 14:57:00,JLT (Dubai),71.74,,,14.59,In Progress,
ORD012094,CUST01470,REST0013,RIDER0149,2025-12-30 18:20:00,Yas Island (Abu Dhabi),82.02,,,8.14,Delivered,
ORD012095,CUST04309,REST0029,RIDER0534,2025-10-15 19:09:00,JLT (Dubai),179.0,FLASH30,53.7,12.43,Delivered,
ORD012096,CUST04669,REST0009,RIDER0609,2025-10-20 08:55:00,Al Reem (Abu Dhabi),106.27,,,11.93,Delivered,
ORD012097,CUST03713,REST0032,RIDER0242,2025-12-22 18:52:00,Al Rashidiya (Ajman),84.75,FREESHIP,8.48,12.34,Delivered,
ORD012098,CUST01148,REST0150,RIDER0442,2025-10-08 00:52:00,JBR (Dubai),146.05,LOYALTY25,36.51,12.93,Delivered,
ORD012099,CUST01646,REST0086,RIDER0669,2025-12-04 18:57:00,Al Nuaimiya (Ajman),48.9,SAVE20,9.78,6.72,Cancelled,Long Wait Time
ORD012100,CUST00192,REST0058,RIDER0674,2025-10-03 18:40:00,JBR (Dubai),108.98,NEW50,54.49,11.43,Delivered,
ORD012101,CUST04146,REST0057,RIDER0067,2025-10-08 14:57:00,Business Bay (Dubai),36.7,,,10.67,Delivered,
ORD012102,CUST04246,REST0138,RIDER0706,2025-10-29 09:37:00,Yas Island (Abu Dhabi),45.04,,,7.29,Cancelled,Rider Unavailable
ORD012103,CUST03131,REST0025,RIDER0148,2025-12-21 19:20:00,Deira (Dubai),168.06,FLASH30,50.42,8.09,Delivered,
ORD012104,CUST01729,REST0190,RIDER0433,2025-10-31 07:34:00,Deira (Dubai),45.05,LOYALTY25,11.26,7.24,Delivered,
ORD012105,CUST00396,REST0191,RIDER0641,2025-12-25 21:43:00,Al Reem (Abu Dhabi),55.28,NEW50,27.64,10.43,Delivered,
ORD012106,CUST03741,REST0076,RIDER0015,2025-12-13 19:16:00,JLT (Dubai),37.71,NEW50,18.86,5.75,Delivered,
ORD012107,CUST03608,REST0115,RIDER0482,2025-11-06 19:53:00,Khalidiya (Abu Dhabi),178.31,NEW50,89.16,6.15,Delivered,
ORD012108,CUST04572,REST0131,RIDER0527,2025-10-23 19:57:00,Al Nuaimiya (Ajman),66.71,WEEKEND15,10.01,12.71,In Progress,
ORD012109,CUST03628,REST0083,RIDER0169,2025-12-19 06:43:00,Marina (Dubai),203.65,NEW50,101.82,7.75,Delivered,
ORD012110,CUST04128,REST0175,RIDER0758,2025-12-18 23:56:00,Al Reem (Abu Dhabi),232.63,LOYALTY25,58.16,14.76,Delivered,
ORD012111,CUST03707,REST0183,RIDER0523,2025-10-28 20:58:00,Al Majaz (Sharjah),119.63,WEEKEND15,17.94,13.54,Delivered,
ORD012112,CUST03124,REST0154,RIDER0453,2025-12-22 15:03:00,Al Rashidiya (Ajman),76.53,LOYALTY25,19.13,13.86,Delivered,
ORD012113,CUST02107,REST0013,RIDER0382,2025-10-11 18:13:00,Yas Island (Abu Dhabi),109.22,,,6.25,In Progress,
ORD012114,CUST04521,REST0135,RIDER0215,2025-10-23 19:39:00,Al Reem (Abu Dhabi),53.46,,,10.23,Delivered,
ORD012115,CUST03238,REST0162,RIDER0601,2025-10-24 20:31:00,Al Nahda (Sharjah),315.54,,,5.02,Delivered,
ORD012116,CUST01957,REST0022,RIDER0081,2025-11-22 11:17:00,JLT (Dubai),105.7,,,9.32,Delivered,
ORD012117,CUST00424,REST0084,RIDER0212,2025-11-12 12:58:00,Al Majaz (Sharjah),94.8,WELCOME10,9.48,13.56,In Progress,
ORD012118,CUST01432,REST0107,RIDER0620,2025-11-11 19:33:00,Downtown (Dubai),32.08,,,6.54,Delivered,
ORD012119,CUST02702,REST0023,RIDER0629,2025-11-18 19:31:00,Khalidiya (Abu Dhabi),74.65,WELCOME10,7.46,7.86,Cancelled,Restaurant Unavailable
ORD012120,CUST01358,REST0176,RIDER0694,2025-12-09 15:13:00,Yas Island (Abu Dhabi),169.72,,,10.73,Delivered,
ORD012121,CUST01103,REST0014,RIDER0210,2025-11-21 13:35:00,Al Nuaimiya (Ajman),109.45,SAVE20,21.89,9.36,Cancelled,Address Issue
ORD012122,CUST02613,REST0094,RIDER0477,2025-12-29 22:33:00,Al Nuaimiya (Ajman),77.6,WELCOME10,7.76,8.01,Delivered,
ORD012123,CUST00844,REST0087,RIDER0557,2025-10-02 13:05:00,Al Majaz (Sharjah),112.96,,,7.75,Delivered,
ORD012124,CUST03985,REST0111,RIDER0238,2025-12-28 19:39:00,Al Rashidiya (Ajman),60.99,WELCOME10,6.1,8.67,Delivered,
ORD012125,CUST02406,REST0052,RIDER0688,2025-11-26 13:34:00,Deira (Dubai),49.96,,,12.03,Delivered,
ORD012126,CUST02837,REST0083,RIDER0539,2025-12-11 12:14:00,Marina (Dubai),129.47,SAVE20,25.89,14.88,Delivered,
ORD012127,CUST00733,REST0167,RIDER0664,2025-10-25 17:50:00,Al Nuaimiya (Ajman),113.53,WEEKEND15,17.03,13.69,Delivered,
ORD012128,CUST01602,REST0041,RIDER0398,2025-10-16 19:19:00,Al Nuaimiya (Ajman),137.0,WELCOME10,,14.45,Delivered,
ORD012129,CUST02023,REST0164,RIDER0343,2025-12-15 22:27:00,JLT (Dubai),49.76,,,10.77,Delivered,
ORD012130,CUST04034,REST0006,RIDER0740,2025-11-14 09:36:00,Business Bay (Dubai),70.26,WEEKEND15,10.54,10.94,Delivered,
ORD012131,CUST03832,REST0151,RIDER0465,2025-12-21 20:50:00,Al Majaz (Sharjah),56.31,WEEKEND15,8.45,5.88,Delivered,
ORD012132,CUST01105,REST0138,RIDER0641,2025-11-19 15:37:00,Yas Island (Abu Dhabi),76.18,WELCOME10,7.62,11.53,Delivered,
ORD012133,CUST03045,REST0099,RIDER0453,2025-12-27 08:20:00,Al Reem (Abu Dhabi),71.47,SAVE20,14.29,11.23,Delivered,
ORD012134,CUST01198,REST0085,RIDER0573,2025-11-19 19:23:00,Al Reem (Abu Dhabi),68.32,SAVE20,13.66,5.25,Delivered,
ORD012135,CUST04946,REST0060,RIDER0266,2025-12-08 12:09:00,Al Rashidiya (Ajman),103.09,WELCOME10,10.31,11.09,Delivered,
ORD012136,CUST04760,REST0030,RIDER0695,2025-12-14 20:35:00,Al Majaz (Sharjah),46.08,SAVE20,9.22,7.36,Delivered,
ORD012137,CUST02792,REST0070,RIDER0190,2025-11-07 09:53:00,Marina (Dubai),60.12,,,12.73,Delivered,
ORD012138,CUST03467,REST0005,RIDER0723,2025-12-14 18:08:00,Yas Island (Abu Dhabi),59.54,FLASH30,17.86,12.74,Delivered,
ORD012139,CUST03990,REST0079,RIDER0510,2025-11-12 11:21:00,Al Nuaimiya (Ajman),199.07,WELCOME10,19.91,12.01,Delivered,
ORD012140,CUST03574,REST0185,RIDER0403,2025-11-29 11:41:00,Al Qasimia (Sharjah),61.63,SAVE20,12.33,9.73,Delivered,
ORD012141,CUST03472,REST0043,RIDER0089,2025-12-15 05:36:00,Al Nahda (Sharjah),62.53,WEEKEND15,9.38,13.98,Delivered,
ORD012142,CUST04790,REST0180,RIDER0629,2025-10-11 14:15:00,Al Rashidiya (Ajman),73.56,SAVE20,14.71,12.45,Cancelled,Long Wait Time
ORD012143,CUST02950,REST0077,RIDER0546,2025-11-23 12:42:00,Deira (Dubai),82.53,SAVE20,16.51,9.48,Delivered,
ORD012144,CUST03148,REST0006,RIDER0588,2025-11-12 06:23:00,Business Bay (Dubai),74.65,,,14.09,Delivered,
ORD012145,CUST04246,REST0002,RIDER0582,2025-10-09 10:03:00,Khalidiya (Abu Dhabi),75.57,,,9.91,Delivered,
ORD012146,CUST03337,REST0017,RIDER0225,2025-12-15 14:43:00,Deira (Dubai),60.21,NEW50,30.1,5.68,Delivered,
ORD012147,CUST03642,REST0088,RIDER0766,2025-12-24 19:53:00,Al Rashidiya (Ajman),37.52,,,9.02,Delivered,
ORD012148,CUST01159,REST0012,RIDER0322,2025-10-25 21:22:00,JLT (Dubai),199.61,WEEKEND15,29.94,12.2,Delivered,
ORD012149,CUST01831,REST0172,RIDER0776,2025-11-21 15:41:00,Business Bay (Dubai),191.35,WELCOME10,19.14,6.33,In Progress,
ORD012150,CUST00733,REST0182,RIDER0560,2025-12-11 13:21:00,JLT (Dubai),59.65,FLASH30,17.9,10.28,Cancelled,Customer Request
ORD012151,CUST02502,REST0078,RIDER0728,2025-11-30 22:55:00,Yas Island (Abu Dhabi),102.96,SAVE20,20.59,13.3,Delivered,
ORD012152,CUST02244,REST0007,RIDER0611,2025-10-22 22:01:00,Downtown (Dubai),35.55,FLASH30,10.66,5.39,Delivered,
ORD012153,CUST04989,REST0160,RIDER0474,2025-11-23 10:27:00,Corniche (Abu Dhabi),102.63,,,8.15,Delivered,
ORD012154,CUST03017,REST0157,RIDER0524,2025-10-07 15:52:00,Yas Island (Abu Dhabi),53.24,,,14.43,Delivered,
ORD012155,CUST03914,REST0174,RIDER0569,2025-11-01 19:18:00,Corniche (Abu Dhabi),71.35,FREESHIP,7.14,15.0,Delivered,
ORD012156,CUST01646,REST0073,RIDER0359,2025-10-13 20:19:00,Marina (Dubai),83.67,,,11.14,Delivered,
ORD012157,CUST04146,REST0078,RIDER0679,2025-10-14 18:27:00,Yas Island (Abu Dhabi),99.51,,,9.97,Delivered,
ORD012158,CUST03038,REST0181,RIDER0279,2025-11-19 14:41:00,Corniche (Abu Dhabi),187.88,,,9.58,Delivered,
ORD012159,CUST03455,REST0025,RIDER0800,2025-11-01 13:23:00,Deira (Dubai),166.47,NEW50,83.24,11.84,Delivered,
ORD012160,CUST01449,REST0053,RIDER0652,2025-10-10 19:26:00,Al Reem (Abu Dhabi),43.59,,,12.03,Delivered,
ORD012161,CUST02728,REST0157,RIDER0056,2025-10-28 10:43:00,Yas Island (Abu Dhabi),77.72,,19.43,6.49,Delivered,
ORD012162,CUST03137,REST0082,RIDER0114,2025-11-23 13:01:00,Al Majaz (Sharjah),95.28,LOYALTY25,23.82,6.04,Delivered,
ORD012163,CUST02916,REST0081,RIDER0517,2025-12-21 16:56:00,Business Bay (Dubai),53.92,WELCOME10,5.39,5.98,Delivered,
ORD012164,CUST04583,REST0134,RIDER0555,2025-11-21 20:06:00,Al Nuaimiya (Ajman),90.45,,,5.98,Delivered,
ORD012165,CUST04495,REST0076,RIDER0260,2025-12-12 12:59:00,JLT (Dubai),60.82,WEEKEND15,9.12,11.46,Delivered,
ORD012166,CUST04854,REST0166,RIDER0525,2025-10-28 16:00:00,Deira (Dubai),181.83,,,14.27,Delivered,
ORD012167,CUST03326,REST0003,RIDER0438,2025-11-10 11:10:00,Khalidiya (Abu Dhabi),144.78,WEEKEND15,21.72,14.45,Delivered,
ORD012168,CUST04859,REST0035,RIDER0175,2025-12-02 20:50:00,Downtown (Dubai),87.26,,,10.76,Delivered,
ORD012169,CUST04153,REST0183,RIDER0330,2025-11-28 19:59:00,Al Majaz (Sharjah),148.34,,,12.7,Delivered,
ORD012170,CUST01336,REST0047,RIDER0015,2025-10-16 19:30:00,Deira (Dubai),102.98,WELCOME10,10.3,6.91,Delivered,
ORD012171,CUST02108,REST0161,RIDER0131,2025-11-09 06:29:00,Al Nuaimiya (Ajman),81.84,,,13.62,Delivered,
ORD012172,CUST01179,REST0093,RIDER0156,2025-12-10 14:12:00,Al Majaz (Sharjah),60.98,WELCOME10,6.1,6.48,Delivered,
ORD012173,CUST00026,REST0131,RIDER0084,2025-10-09 09:23:00,Al Nuaimiya (Ajman),50.9,WELCOME10,5.09,5.88,Delivered,
ORD012174,CUST00949,REST0197,RIDER0398,2025-11-05 18:17:00,JBR (Dubai),121.94,WELCOME10,12.19,8.18,In Progress,
ORD012175,CUST00024,REST0059,RIDER0025,2025-12-03 12:57:00,Khalidiya (Abu Dhabi),131.74,WELCOME10,13.17,11.09,Delivered,
ORD012176,CUST03573,REST0096,RIDER0448,2025-11-01 19:12:00,Corniche (Abu Dhabi),69.99,WEEKEND15,10.5,5.09,Delivered,
ORD012177,CUST02101,REST0018,RIDER0761,2025-12-30 06:54:00,Al Qasimia (Sharjah),71.81,WEEKEND15,10.77,13.84,Delivered,
ORD012178,CUST01543,REST0126,RIDER0626,2025-11-12 15:16:00,Corniche (Abu Dhabi),65.04,WEEKEND15,9.76,6.73,Delivered,
ORD012179,CUST03785,REST0077,RIDER0361,2025-12-28 08:45:00,Deira (Dubai),69.3,SAVE20,13.86,9.76,Delivered,
ORD012180,CUST04153,REST0066,RIDER0370,2025-12-06 16:47:00,Al Rashidiya (Ajman),184.19,FREESHIP,18.42,8.33,Delivered,
ORD012181,CUST04879,REST0153,RIDER0365,2025-11-11 17:29:00,Corniche (Abu Dhabi),83.79,,,9.44,Delivered,
ORD012182,CUST03182,REST0020,RIDER0747,2025-10-02 14:18:00,Al Rashidiya (Ajman),53.45,FREESHIP,5.34,10.29,Delivered,
ORD012183,CUST02270,REST0199,RIDER0334,2025-12-14 11:11:00,JLT (Dubai),74.34,FREESHIP,7.43,8.23,Delivered,
ORD012184,CUST01499,REST0197,RIDER0748,2025-12-27 03:25:00,JBR (Dubai),136.7,FREESHIP,13.67,12.89,Delivered,
ORD012185,CUST01105,REST0157,RIDER0102,2025-11-03 18:17:00,Yas Island (Abu Dhabi),38.9,,,10.45,Delivered,
ORD012186,CUST01063,REST0018,RIDER0016,2025-11-07 20:11:00,Al Qasimia (Sharjah),67.38,,,14.23,Delivered,
ORD012187,CUST02021,REST0072,RIDER0335,2025-11-27 19:43:00,Deira (Dubai),73.41,,11.01,6.19,Delivered,
ORD012188,CUST04964,REST0155,RIDER0699,2025-10-12 21:49:00,JLT (Dubai),90.71,,,8.24,Delivered,
ORD012189,CUST00003,REST0122,RIDER0353,2025-12-24 21:41:00,Al Majaz (Sharjah),102.34,FREESHIP,10.23,10.91,Delivered,
ORD012190,CUST01004,REST0170,RIDER0196,2025-12-30 14:01:00,JLT (Dubai),41.22,WELCOME10,4.12,12.11,Delivered,
ORD012191,CUST00951,REST0066,RIDER0515,2025-11-17 18:19:00,Al Rashidiya (Ajman),299.96,WEEKEND15,44.99,12.05,Delivered,
ORD012192,CUST03556,REST0099,RIDER0296,2025-12-06 13:05:00,Al Reem (Abu Dhabi),33.76,,,10.48,Delivered,
ORD012193,CUST01729,REST0026,RIDER0119,2025-12-29 21:00:00,Al Nuaimiya (Ajman),112.44,WELCOME10,11.24,9.89,Delivered,
ORD012194,CUST02249,REST0151,RIDER0742,2025-10-05 16:25:00,Al Majaz (Sharjah),72.3,SAVE20,14.46,8.71,Delivered,
ORD012195,CUST00739,REST0005,RIDER0573,2025-12-23 19:06:00,Yas Island (Abu Dhabi),34.49,WELCOME10,3.45,14.2,Delivered,
ORD012196,CUST01997,REST0080,RIDER0375,2025-12-17 01:31:00,JLT (Dubai),97.67,,,12.06,Delivered,
ORD012197,CUST00508,REST0106,RIDER0432,2025-12-23 16:54:00,Marina (Dubai),317.82,,,10.95,Delivered,
ORD012198,CUST02639,REST0011,RIDER0158,2025-12-17 19:32:00,Yas Island (Abu Dhabi),194.58,,,14.14,Delivered,
ORD012199,CUST00488,REST0147,RIDER0187,2025-11-25 11:09:00,Khalidiya (Abu Dhabi),171.76,WELCOME10,17.18,12.53,Delivered,
ORD012200,CUST03927,REST0140,RIDER0018,2025-10-13 01:59:00,JLT (Dubai),134.65,,,13.27,Delivered,
ORD012201,CUST02803,REST0130,RIDER0601,2025-12-06 19:44:00,Al Nahda (Sharjah),147.09,LOYALTY25,36.77,14.38,Delivered,
ORD012202,CUST03591,REST0171,RIDER0006,2025-11-07 12:40:00,JLT (Dubai),154.57,FREESHIP,15.46,10.9,Delivered,
ORD012203,CUST02071,REST0150,RIDER0154,2025-10-24 13:14:00,JBR (Dubai),150.35,,,6.27,Delivered,
ORD012204,CUST01874,REST0154,RIDER0682,2025-11-25 16:30:00,Al Rashidiya (Ajman),79.91,WELCOME10,7.99,12.3,Delivered,
ORD012205,CUST00489,REST0033,RIDER0180,2025-10-20 08:23:00,Khalidiya (Abu Dhabi),57.57,SAVE20,11.51,14.8,Delivered,
ORD012206,CUST02588,REST0024,RIDER0752,2025-12-07 08:28:00,Khalidiya (Abu Dhabi),61.06,,,10.98,Delivered,
ORD012207,CUST02539,REST0197,RIDER0516,2025-12-28 22:17:00,JBR (Dubai),118.67,,,13.8,Delivered,
